Scholarship Name,Category,Gender,Income,Details,Eligibility,Link
Central Sector Scheme of Scholarship,General,Male,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Male,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Male,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Male,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Male,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Female,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Female,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Female,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Female,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Female,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Female,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Female,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Female,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Female,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Other,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Other,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Other,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Other,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Other,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Other,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Other,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Other,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,General,Other,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Male,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Male,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Male,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Male,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Male,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Male,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Male,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Male,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Male,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Female,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Female,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Female,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Female,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Female,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Female,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Female,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Female,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Female,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Other,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Other,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Other,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Other,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Other,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Other,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Other,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Other,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SCBC,Other,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Male,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Male,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Male,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Male,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Male,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Male,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Male,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Male,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Male,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Female,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Female,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Female,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Female,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Female,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Female,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Female,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Female,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Female,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Other,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Other,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Other,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Other,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Other,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Other,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Other,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Other,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,SC,Other,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Male,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Male,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Male,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Male,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Male,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Male,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Male,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Male,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Male,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Female,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Female,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Female,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Female,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Female,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Female,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Female,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
